1000,100,1024,2627.49,91.513,0
1000,100,1024,2282.76,91.513,0
1000,100,2048,2248.68,106.533,0
1000,100,4096,2312.06,89.443,0
1000,100,8192,1254.89,194.335,0
1000,100,16384,1850.04,107.381,0
1000,100,32768,1150.17,186.992,0
1000,100,65536,591.94,633.569,0
