1000,100,1024,2761.68,97.817,0
1000,100,1024,2316.87,97.817,0
1000,100,2048,2773.16,121.466,0
1000,100,4096,3647.86,81.950,0
1000,100,8192,1689.01,207.375,0
1000,100,16384,1233.40,205.228,0
1000,100,32768,1350.56,131.463,0
1000,100,65536,555.48,519.818,0
