1000,100,1024,28033.19,15.819,0
1000,100,1024,22152.32,15.819,0
1000,100,2048,23870.91,17.704,0
1000,100,4096,27295.56,15.974,0
1000,100,8192,21008.84,21.404,0
1000,100,16384,22797.22,16.791,0
1000,100,32768,21597.81,12.932,0
1000,100,65536,19319.94,17.047,0
