1000,100,1024,5429.38,26.643,0
1000,100,1024,13564.29,26.643,0
1000,100,2048,17213.19,12.649,0
1000,100,4096,14289.59,26.199,0
1000,100,8192,13003.22,25.416,0
1000,100,16384,8775.01,26.932,0
1000,100,32768,5379.15,34.348,0
1000,100,65536,3802.37,57.712,0
