1000,100,1024,6129.33,21.407,0
1000,100,1024,14692.70,21.407,0
1000,100,2048,17553.41,23.870,0
1000,100,4096,14661.90,26.786,0
1000,100,8192,13379.90,16.962,0
1000,100,16384,11174.68,22.216,0
1000,100,32768,6282.35,59.688,0
1000,100,65536,5525.29,38.849,0
